Date,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms),Jogging duration (ms),Swimming duration (ms),Paced walking duration (ms)
2022-02-24,93,1809.5677482121046,7294.9110062122345,79.0,79,,,,44.73626708984375,20.409482955932617,44.75019073486328,20.42832374572754,0.4498550388185808,2.3172683715820312,0.2891877293586731,9837,,,,,,6350525,,,,
2022-02-25,73,1768.7587767016876,4192.54059278965,32.0,32,,,,44.807987213134766,20.453144073486328,44.82319641113281,20.46215057373047,0.5285228587463849,1.6125210523605347,0.2656887173652649,6996,,,,,,5501811,,,,
2022-02-26,145,1962.6187484422653,11875.718673229218,128.0,125,,,,44.734615325927734,20.41550064086914,44.77864456176758,20.421873092651367,0.4940101107187153,2.6081619262695312,0.2558199167251587,15860,,,,,,9496171,,,,
2022-02-27,76,1770.7501934546228,5629.441277980804,57.0,57,,,,44.74870681762695,20.413095474243164,44.74879455566406,20.415306091308594,0.4621553977548462,1.47853684425354,0.26694250106811523,7990,,,,,,5402198,60633,,,
2022-02-28,194,2064.762151223817,14605.784007936716,116.0,116,,,,44.740211486816406,20.4056396484375,44.77275466918945,20.476104736328125,0.6825942410315252,7.262472152709961,0.24915263056755066,18900,,,,,,11664448,,,,
2022-03-01,78,1758.9808446262625,6043.39331138134,63.0,63,,,,44.747920989990234,20.41032600402832,44.7593879699707,20.42997932434082,0.4740142370556571,1.521904706954956,0.25990423560142517,8439,,,,,,5298238,,,,
2022-03-02,135,1934.351834194518,8780.15103149414,50.0,50,,,,,,,,0.7061324058688317,1.5420706272125244,0.26694250106811523,12579,,,,,,8949423,,,,
2022-03-03,80,1781.2166153103753,5579.633087158203,58.0,58,,,,44.7427978515625,20.410720825195312,44.7606086730957,20.474699020385742,0.48529938581449883,1.709058403968811,0.14575523138046265,8153,,,,,,5761183,,,,
2022-03-04,106,1814.5171111503128,7704.151568055153,69.0,69,,,,44.759368896484375,20.47321891784668,44.759483337402344,20.47333335876465,0.606562157924096,2.2729928493499756,0.2558199167251587,10582,,,,,,6454492,,,,
2022-03-05,76,1727.9236174738098,5141.3068143725395,57.0,57,,,,44.74867248535156,20.407777786254883,44.759212493896484,20.425504684448242,0.5235351046212219,1.8435112237930298,0.2618945240974426,8045,,,,,,4500410,64995,,,
2022-03-06,60,1730.1331689195345,4607.273330688477,46.0,46,,,,44.74854278564453,20.40963363647461,44.759315490722656,20.425945281982422,0.5081130683560175,1.722199559211731,0.2558199167251587,6718,,,,,,4697635,,,,
2022-03-07,144,1927.9503728996813,10301.979802846909,97.0,97,,,,44.75010681152344,20.41086196899414,44.77266311645508,20.47620391845703,0.5886905577203122,1.7463486194610596,0.26625195145606995,14047,,,,,,8815183,,,,
2022-03-08,81,1759.515961919038,6288.334511756897,63.0,63,,,,,,,,1.1225095854087366,1.6329330205917358,0.26498135924339294,8556,,,,,,5309377,,,,
2022-03-09,101,1892.9089069780666,8056.119806647301,84.0,84,,,,,,,,0.46775490977774925,1.5003407001495361,0.25383347272872925,11149,,,,,,8086590,,,,
2022-03-10,161,2054.690575931818,10336.882845878601,71.0,71,,,,,,,,0.5741531736780664,1.9788529872894287,0.26694250106811523,14471,,,,,,11454852,,,,
2022-03-11,146,2152.3619020855976,9575.693310022354,70.0,70,,,,,,,,0.5552873591509003,1.6547785997390747,0.251140296459198,13700,,,,,,13470624,,,,
2022-03-12,98,1828.8477049002086,6414.5991106033325,56.0,56,,,,44.7305908203125,20.410863876342773,44.75016403198242,20.42191505432129,0.4700222653121155,1.5112051963806152,0.2558199167251587,9342,,,,,,6752849,,,,
2022-03-13,110,1873.529473662799,8545.168299674988,91.0,91,,,,,,,,0.6404379931550307,1.6284743547439575,0.2558199167251587,11804,,,,,,7683114,,,,
2022-03-14,279,2398.9987937619544,19079.249230384827,161.0,161,,,,44.74918746948242,20.409896850585938,44.750179290771484,20.410804748535156,0.8156458241708034,1.9545080661773682,0.24997565150260925,26709,,,,,,18444178,76975,,,
2022-03-15,76,1838.856263667772,4800.043485164642,36.0,35,,,,,,,,0.6087277682604756,2.516885757446289,0.2558199167251587,7022,,,,,,6810260,64885,,,
2022-03-16,108,1828.805270236374,9326.107025384903,80.0,80,,,,44.739044189453125,20.410306930541992,44.75914001464844,20.426589965820312,0.6315831351648508,2.145577907562256,0.26694971323013306,11117,,,,,,6751967,,,,
2022-03-17,207,2122.5298275695072,15324.002689242363,131.0,130,,,,44.75938415527344,20.44118881225586,44.81394958496094,20.476327896118164,0.8461380892642744,4.198265552520752,0.24679310619831085,19935,,,,,,12371555,208061,,,
2022-03-18,101,1846.8471025674576,7087.921516418457,61.0,60,,,,44.74888229370117,20.410890579223633,44.77370834350586,20.476526260375977,0.4933149551897759,2.3131160736083984,0.06437630206346512,10024,,,,,,6979374,63584,,,
2022-03-19,121,1928.5698106392088,8229.096675276756,68.0,68,,,,44.743900299072266,20.410581588745117,44.82929992675781,20.476232528686523,0.4781673871563009,3.027559995651245,0.07255260646343231,11979,,,,,,8829043,,,,
2022-03-20,90,1811.1335845520393,7282.286481752992,71.0,71,,,,44.74907302856445,20.410884857177734,44.76259231567383,20.41510581970215,0.5743961416504031,2.2291393280029297,0.2485893964767456,9701,,,,,,6226734,63541,,,
2022-03-21,199,2139.451333802326,15160.367823004723,144.0,144,,,,44.748626708984375,20.410476684570312,44.7685661315918,20.42583656311035,0.7936235359738727,1.9759854078292847,0.22626301646232605,20555,,,,,,13219280,,,,
2022-03-22,130,1906.7068642597367,9514.341090679169,84.0,84,59.357688903808594,59.357688903808594,59.357688903808594,,,,,0.9966113579654482,3.7758305072784424,0.2453087866306305,13154,,,,,,8373334,,,,
2022-03-23,244,2235.85543341721,16109.390115261078,124.0,124,,,,44.74299621582031,20.44580078125,44.7431640625,20.446306228637695,0.8914676466322273,2.2318124771118164,0.26694250106811523,22664,,,,,,15086786,60118,,,
2022-03-24,101,1793.5365716563697,6847.733444094658,55.0,54,,,,44.748016357421875,20.407878875732422,44.74919891357422,20.40997886657715,0.5383274655576838,2.547175168991089,0.2507856488227844,9920,,,,,,5868600,64074,,,
2022-03-25,97,1825.9986428034733,6522.46311712265,52.0,52,,,,,,,,0.5559082467893579,1.5956472158432007,0.26694250106811523,9285,,,,,,6693535,,,,
2022-03-26,261,2308.1119882685366,11583.259256362915,163.0,163,,,,,,,,0.6083000190035986,1.9046074151992798,0.2525613605976105,15660,,,,,,7585276,62643,,,9000000
2022-03-27,196,2126.61204610644,11515.120445008628,74.0,74,58.8004035949707,58.8004035949707,58.8004035949707,44.74756622314453,20.429710388183594,44.75080108642578,20.43267822265625,0.7348100338484417,2.8050880432128906,0.07849595695734024,16953,62.0,63.0,61.0,,,14608158,,,,
2022-03-28,179,2067.7834866761586,13892.165976439364,139.0,139,,,,,,,,0.5710885672422726,1.6508477926254272,0.2558199167251587,18926,,,,,,11555296,265318,,,
2022-03-29,195,2067.7354717779313,12623.208236217499,100.0,100,,,,,,,,0.6824903720250284,1.8999838829040527,0.2558199167251587,17940,,,,,,12172824,,,,
2022-03-30,174,2042.5568906119522,9203.118809580803,44.0,44,,,,44.83769989013672,20.500951766967773,44.83814239501953,20.501249313354492,0.5659909701133632,1.441347360610962,0.25819724798202515,13634,,,,,,11355814,121105,,,
2022-03-31,151,1988.962201830063,8913.415900945663,70.0,70,,,,,,,,0.5811988853833535,1.6264636516571045,0.26335588097572327,13076,,,,,,6900049,,,,3600000
2022-04-01,180,1954.0072953675585,11784.976757109165,83.0,83,,,,44.79706573486328,20.460121154785156,44.816368103027344,20.476613998413086,0.6606236076191097,4.562040328979492,0.2558199167251587,15352,,,,,,9757467,,,,
2022-04-02,40,1653.159158882402,2529.551613389545,17.0,16,,,,,,,,0.4353459493596803,2.735870361328125,0.2558199167251587,3963,,,,,,3196142,70325,,,
2022-04-03,205,2106.6018725211675,16038.441218079037,168.0,168,,,,,,,,0.6085602037402995,1.5679634809494019,0.2560860514640808,20628,,,,,,11048122,63446,,,1800000
2022-04-04,135,1968.2700086607426,10059.93383216858,99.0,99,,,,,,,,0.5344309116792123,1.5806196928024292,0.25494417548179626,13955,,,,,,10060645,,,,
2022-04-05,134,1917.7550008961573,10434.685751914978,103.0,103,,,,,,,,0.69481777253321,1.696329951286316,0.2658451199531555,14190,,,,,,8847983,60034,,,
2022-04-06,124,1889.2752693066566,8292.3954205513,62.0,62,,,,,,,,0.5709583355340573,1.7624624967575073,0.26162847876548767,11964,,,,,,8383168,,,,
2022-04-07,192,2036.9734199389045,12088.183846712112,86.0,86,,,,44.745147705078125,20.410816192626953,44.7569694519043,20.47681427001953,0.9922836073797169,15.040966987609863,0.024939605966210365,17480,,,,,,11379294,60040,,,
2022-04-08,76,1733.9317266767216,4950.4421718120575,43.0,43,,,,,,,,0.5860284878300525,1.772600769996643,0.2558199167251587,7024,,,,,,5084404,,,,
2022-04-09,331,2482.492399065963,18843.57055826485,114.0,111,,,,44.74891662597656,20.401227951049805,44.872764587402344,20.65777015686035,0.7092860971062753,5.150932788848877,0.03042888268828392,28299,,,,,,19390208,643337,,,
2022-04-10,176,2061.1304408303295,16042.210329055786,152.0,150,,,,,,,,1.0003442305197288,2.4596173763275146,0.27515092492103577,20761,,,,,,8850590,68278,,,3000000
2022-04-11,87,1742.379890505077,6851.060160636902,73.0,73,,,,,,,,0.5228883260656338,1.5386712551116943,0.27063536643981934,9262,,,,,,5263801,,,,
2022-04-12,137,1969.7770509479947,9383.220462824316,87.0,86,,,,44.772151947021484,20.414358139038086,44.77363586425781,20.419734954833984,0.5886759412569186,2.520106792449951,0.2610975503921509,13881,,,,,,9952519,60106,,,
2022-04-13,123,1880.4252687088187,9112.554034923105,94.0,94,,,,,,,,0.5124941965115328,1.6169275045394897,0.2558199167251587,12671,,,,,,8195235,,,,
2022-04-14,102,1796.4615760461745,7900.210972547531,86.0,86,,,,,,,,0.4544984543512047,1.5139412879943848,0.26694250106811523,10815,,,,,,6412241,,,,
2022-04-15,86,1817.070554589041,6349.632283449173,69.0,69,,,,,,,,0.6243194513259878,1.5092580318450928,0.31143295764923096,8878,,,,,,6849879,,,,
2022-04-16,138,1956.3053419759872,9119.458723068237,77.0,77,,,,,,,,0.6170118716174301,1.5722734928131104,0.26694250106811523,12604,,,,,,9806571,,,,
2022-04-17,102,1798.6806421084696,8054.14400100708,79.0,79,,,,,,,,0.40319287702267004,1.5316739082336426,0.2629428505897522,10326,,,,,,4657240,,,,1800000
2022-04-18,120,1935.4536559628127,8859.918403029442,85.0,85,,,,,,,,0.41067437810521146,1.7250100374221802,0.27806511521339417,12112,,,,,,9363768,,,,
2022-04-19,89,1808.435976663706,6942.343191146851,71.0,71,,,,,,,,0.5679322083933867,1.806482195854187,0.26189976930618286,9393,,,,,,6666521,,,,
2022-04-20,83,1804.4150768415157,5918.622637748718,50.0,50,,,,,,,,0.5405302403886404,1.6348730325698853,0.24874751269817352,8444,,,,,,6581137,,,,
2022-04-21,181,2024.6993433403206,11896.761398673058,104.0,103,,,,,,,,0.770226034509976,1.9272998571395874,0.2558199167251587,16364,,,,,,11258853,,,,
2022-04-22,160,2137.327920631426,9951.97210240364,70.0,64,,,,,,,,0.5488466598870986,2.8470101356506348,0.24735863506793976,14344,,,,,,13489973,60098,,,
2022-04-23,135,2057.904331165935,8985.548807382584,78.0,78,,,,,,,,0.957006104114909,1.6396974325180054,0.26149287819862366,12734,,,,,,11963424,,,,
2022-04-24,102,1858.7101004691967,7498.33398270607,82.0,82,,,,,,,,0.8196282714364903,1.5209990739822388,0.26694250106811523,10627,,,,,,7734105,,,,
2022-04-25,78,1734.4132664633198,5360.287009716034,46.0,46,85.73851013183594,85.73851013183594,85.73851013183594,,,,,0.6373796598951453,1.5016374588012695,0.2507186830043793,7505,,,,,,5094630,,,,
2022-04-26,223,2223.8418432892563,15098.408024072647,124.0,124,,,,,,,,0.6668102596216425,1.6207410097122192,0.2604003846645355,20996,,,,,,15487786,,,,
2022-04-27,141,1941.5629587057592,10033.790861964226,92.0,92,,,,,,,,0.5783872591420198,1.6376266479492188,0.2558199167251587,13967,,,,,,9493513,,,,
2022-04-28,142,2015.5974987969948,10820.472062468529,109.0,109,,,,,,,,0.5938077498516854,2.5668962001800537,0.2558199167251587,14954,,,,,,10872609,79649,,,
2022-04-29,154,2031.3850949116852,11594.387274980545,108.0,108,,,,,,,,0.6476712175764147,1.9030866622924805,0.2654525339603424,15951,,,,,,11400901,,,,
2022-04-30,144,1895.2726117043194,9501.077449560165,73.0,73,,,,,,,,0.6184296832475491,1.6362645626068115,0.27959144115448,13533,,,,,,8510524,,,,
2022-05-01,112,1967.617009441106,7074.627338647842,45.0,45,,,,,,,,0.9539430491074222,12.15564250946045,0.2558199167251587,10425,,,,,,9905322,60081,,,
2022-05-02,182,2300.575105078976,10650.17626464367,68.0,68,,,,,,,,1.535867869745199,11.712250709533691,0.2558199167251587,15638,,,,,,17116345,,,,
2022-05-03,162,2161.983957995888,9045.178432583809,55.0,55,,,,,,,,0.6735067582044277,1.519784927368164,0.24744464457035065,13313,,,,,,12899591,546736,,,
2022-05-04,114,1904.6352597707835,7978.313456296921,71.0,71,,,,,,,,0.5856471319490617,1.756645917892456,0.2558199167251587,11494,,,,,,8709340,,,,
2022-05-05,132,1953.1474011193732,10200.969371557236,101.0,101,,,,,,,,0.6497754557232812,1.9352167844772339,0.2558199167251587,13954,,,,,,9739510,,,,
2022-05-06,142,1977.0184906699421,9080.985099554062,63.0,63,,,,,,,,0.5729829948285905,1.6401680707931519,0.2558199167251587,12968,,,,,,10246423,,,,
2022-05-07,166,2099.205836422155,9819.952766418457,109.0,107,,,,,,,,0.6092654425778538,1.6324011087417603,0.2558199167251587,13819,,,,,,11041103,,,,1800000
2022-05-08,158,2043.7338387902532,9748.680803060532,100.0,100,,,,,,,,0.5111862772226076,1.758257508277893,0.26241013407707214,13439,,,,,,9862975,,,,1800000
2022-05-09,144,2072.134797831208,10595.661974549294,104.0,104,,,,,,,,0.532600398084052,1.6654808521270752,0.27806511521339417,14691,,,,,,12266239,,,,
2022-05-10,190,2109.006228666016,14327.073687686927,149.0,149,,,,,,,,0.9308897859699854,1.6588640213012695,0.25300467014312744,19603,,,,,,13049217,,,,
2022-05-11,153,1981.7818066551263,10446.825090513223,106.0,106,,,,,,,,0.5138816041986435,1.6602455377578735,0.26694250106811523,14276,,,,,,8547570,,,,1800000
2022-05-12,192,2161.552895739168,10850.63435921073,107.0,107,,,,,,,,0.4804861006055203,1.594499111175537,0.2558199167251587,15166,,,,,,11935785,184133,,,1800000
2022-05-13,86,1801.6839746760995,5487.933517694473,42.0,42,,,,,,,,0.7239090161492363,1.6242899894714355,0.24658799171447754,7973,,,,,,6168966,151920,,,
2022-05-14,356,2597.940943299305,21162.935167193413,109.0,108,,,,,,,,0.7843977044292486,2.396028518676758,0.25248315930366516,30333,,,,,,23431420,,,,
2022-05-15,176,2161.3605112220644,12271.251856446266,113.0,113,,,,,,,,0.7426609576336937,1.7608171701431274,0.26694250106811523,16914,,,,,,13903713,110350,,,
2022-05-16,109,1892.595397047548,8463.455232143402,91.0,91,,,,,,,,0.4779864896009604,1.59255051612854,0.26694250106811523,11567,,,,,,8453671,,,,
2022-05-17,76,1765.9436507220512,6091.279891967773,65.0,65,,,,,,,,0.5296535797454218,1.5670918226242065,0.33367815613746643,8344,,,,,,5764185,,,,
2022-05-18,112,1864.3577015383771,8843.497038841248,80.0,80,,,,,,,,0.4826294158930978,1.6938492059707642,0.26694250106811523,12068,,,,,,7854035,,,,
2022-05-19,138,1882.2466795717198,10146.432760238647,108.0,108,,,,,,,,1.1502410661807683,1.5329439640045166,0.2891877293586731,13647,,,,,,6771554,,,,1800000
2022-05-20,181,2087.168222230384,12692.110203266144,132.0,132,,,,,,,,0.6885218007224414,1.5905348062515259,0.2678973972797394,17746,,,,,,10783357,,,,1800000
2022-05-21,132,1956.0304099982534,8284.825101852417,81.0,79,,,,,,,,0.45191891208901475,1.9988521337509155,0.2520425319671631,12249,,,,,,7276608,,,,1800000
2022-05-22,306,2471.0892188795788,19327.009778022766,135.0,135,,,,,,,,0.7027409581477645,1.5384851694107056,0.2558199167251587,27522,,,,,,20738154,,,,
2022-05-23,164,2136.6033550775237,11868.493546962738,127.0,127,,,,,,,,0.7509317643386306,1.6718018054962158,0.26694250106811523,16229,,,,,,9339291,304577,,,1800000
2022-05-24,177,2092.0728887480795,10817.223909854889,78.0,78,,,,,,,,0.5245768288475258,1.563930869102478,0.2558199167251587,14980,,,,,,10887510,,,,1800000
2022-05-25,139,1936.781271465668,8663.585188508034,57.0,57,,,,,,,,0.5413187015898947,1.8606377840042114,0.2558199167251587,12970,,,,,,9391523,,,,
2022-05-26,144,1977.1359615599802,10470.60964846611,105.0,105,,,,,,,,0.6470907732633611,1.571307897567749,0.26694250106811523,14712,,,,,,10248913,,,,
2022-05-27,187,2002.0893759151168,13844.554862976074,140.0,140,,,,,,,,0.8361251411267643,1.7145847082138062,0.26694250106811523,18941,,,,,,10156239,,,,1200000
2022-05-28,202,2059.3641369698316,11963.138072013855,92.0,92,,,,,,,,0.5325796780041263,1.7243937253952026,0.26694250106811523,16707,,,,,,11594459,,,,1800000
2022-05-29,150,1958.4850632161306,11020.586971997363,107.0,107,,,,,,,,0.5098406026764448,1.5597171783447266,0.26694250106811523,15237,,,,,,9852856,,,,
2022-05-30,134,1948.298660332619,7056.763083726125,55.0,55,,,,,,,,0.7366479109966222,14.501083374023438,0.26694250106811523,10468,,,,,,7836545,,,,1800000
2022-05-31,198,2089.1869910497094,14869.814722270668,160.0,160,,,,,,,,0.644214813607004,1.5335432291030884,0.2558199167251587,20467,,,,,,12628350,,,,
2022-06-01,93,1762.3521929283731,5767.251218318939,59.0,59,,,,,,,,0.41652549524168553,1.579574465751648,0.265982449054718,7963,,,,,,7086947,,,,
2022-06-02,109,1717.7795007291568,6795.869222640991,73.0,73,,,,,,,,0.40495983581172285,1.5520105361938477,0.2777777910232544,9354,,,,,,6956405,60049,,,
2022-06-03,88,1822.155758075171,7122.257502555847,75.0,75,,,,,,,,0.7275157355130396,1.582995891571045,0.2891877293586731,9594,,,,,,6957865,,,,
2022-06-04,142,1835.9481366716077,9641.324210047722,100.0,100,,,,,,,,0.6168664487164971,1.6062211990356445,0.26694250106811523,13090,,,,,,9287213,,,,
2022-06-05,105,1828.7824160825512,8012.8698399066925,82.0,81,,,,,,,,0.5507175500956145,2.157898426055908,0.2558199167251587,10974,,,,,,6316706,335379,,,
2022-06-06,100,1804.8080819307659,6100.155570030212,52.0,52,,,,,,,,0.484478057935398,1.568862795829773,0.300310343503952,8360,,,,,,7988887,,,,
2022-06-07,219,2202.157054736872,14995.387376070023,133.0,133,,,,,,,,1.0244718547886158,5.127066135406494,0.2495196908712387,20923,,,,,,15027302,,,,
2022-06-08,70,1747.396127171281,4664.142304182053,35.0,35,,,,,,,,0.41101488611031994,1.6210216283798218,0.26694250106811523,6758,,,,,,5370323,,,,
2022-06-09,116,1910.9842054601665,8481.827435016632,74.0,74,,,,,,,,0.5281501417931533,1.8584846258163452,0.26694250106811523,11822,,,,,,8844167,,,,
2022-06-10,99,1807.7193598517447,4679.423406124115,21.0,21,,,,,,,,0.4859073417161947,3.9615650177001953,0.2558199167251587,6973,,,,,,8687768,,,,
2022-06-11,190,2304.254542771942,9764.784142494202,55.0,55,,,,,,,,0.5989754549259659,1.7411229610443115,0.2558199167251587,14456,,,,,,18700955,,,,
2022-06-12,76,1784.0533454990311,6053.8557341098785,62.0,62,,,,,,,,0.5246247803429431,1.5821943283081055,0.2558199167251587,8403,,,,,,6148749,,,,
2022-06-13,138,1935.2699223545535,10015.636667251587,98.0,98,56.98749542236328,56.98749542236328,56.98749542236328,,,,,0.5487288285558101,1.952439785003662,0.2558199167251587,13938,,,,,,9359878,,,,
2022-06-14,129,1959.3138881371015,9808.813162088394,93.0,93,,,,,,,,0.7676794539634771,1.91042160987854,0.26694250106811523,13438,,,,,,9870458,,,,
2022-06-15,76,1713.0327452002584,5471.68922328949,55.0,55,,,,,,,,0.713389414045468,1.8194935321807861,0.2891877293586731,7593,60.900001525878906,60.900001525878906,60.900001525878906,14507,1463,4643258,,,,
2022-06-16,139,2029.8520853587484,10637.010125160217,105.0,105,,,,,,,,0.7164512176784744,2.148704767227173,0.2558199167251587,14633,,,,,,11412192,,,,
2022-06-17,164,2173.86541054482,10109.577139794827,66.0,66,,,,,,,,0.5067048444730794,1.9899985790252686,0.2558199167251587,14612,,,,,,14301386,74722,,,
2022-06-18,135,1924.9713653099614,9904.220929861069,101.0,99,,,,,,,,0.8873419883997672,1.862983226776123,0.27806511521339417,13696,,,,,,9180741,,,,
2022-06-19,111,1887.1708504291846,8665.283102989197,97.0,97,,,,,,,,0.5371750719337419,2.451765537261963,0.27806511521339417,11714,,,,,,8376431,,,,
2022-06-20,96,1817.2466369974045,7423.229958534241,83.0,83,,,,,,,,0.5835446919632009,2.345738649368286,0.3088933229446411,10218,,,,,,6856709,,,,
2022-06-21,102,1821.496458791352,8548.65931236744,94.0,94,,,,,,,,0.6526585253633008,1.6218022108078003,0.25454384088516235,11374,,,,,,6979027,,,,
